geneNames	GSM44908	GSM44909	GSM44910	GSM44911	GSM44912	GSM44913	GSM44938	GSM44939	GSM44940	GSM44941	GSM44942	GSM44943	GSM44944
CEBPZ	434.9595872	348.1507783	350.75434005	383.29084015	349.53820385	279.43483995	385.5431809	278.64631075	332.6890755	399.17861615	342.06099985	267.84095005	271.0576632
CECR7	494.8151871	445.4211659	362.8423202	546.8320424	395.3153348	465.9304816	800.9523007	334.8156121	563.7300587	381.004084	268.3130963	589.6584331	635.8888643
CEL	13.48435102	15.50454257	11.974242452	20.916794244	16.5013215045	13.628447178	14.8143629995	11.704163663	24.969952865	19.612520605	22.13043465	12.1807688035	11.0706770825
CELA2B	552.9576273	364.954251	576.0719347	592.3278775	724.245279	693.2529562	141.598953	108.393627	172.2369118	217.5890212	217.644699	140.9815943	116.0135198
CELF1	416.00392915	252.9797083	325.14783005	318.5427306	316.495121	299.39246384	230.5036777	275.4025244	363.6842109	282.72398725	235.415335195	282.68092325	264.57827255
CELF2	519.020667	514.6957699	884.0303078	826.6691247	757.7377426	644.438479	478.8374983	597.5839646	465.3152704	627.3839449	526.8548468	448.9502344	640.0394651
CELF3	32.98174645	19.70217022	19.19281832	12.60130911	32.81696605	25.41194043	12.96954813	8.652332889	15.79637454	12.3850565	41.93246717	16.44470177	9.407396089
CELP	47.09746733	30.19291808	41.35926166	33.06796998	51.52658476	48.79216134	32.12450271	20.38409357	35.42147296	31.36099166	34.7171575	23.7446866	20.67206704
CELSR1	48.81100444	21.13566179	41.08819256	10.37890791	8.50384043	18.11035652	43.05258946	69.62393991	64.07560007	64.24883063	3.562533066	19.90494599	112.6734447
CELSR2	357.2235054	192.3365277	183.5343962	341.2015162	276.4717308	236.2477956	72.60061618	125.0817328	78.09380357	177.8261957	185.1308282	155.1684505	146.6206669
CELSR3	171.7175595	125.936423	127.7718089	174.4133933	155.3858137	126.6704795	79.31130899	89.08883883	72.51927697	62.32034313	103.3839618	182.3499392	91.52714052
CEMIP	5411.032544	6216.420411	4551.860317	829.7650139	1648.975209	2697.025444	9271.221876	5632.94103	8573.756049	8347.457892	6175.827923	4804.045792	8388.833433
CENPB	1714.837534	1516.826387	1123.597477	2121.9742	1945.552901	1848.418891	1215.565868	1000.602707	1417.62442	1132.467447	1188.180592	1313.42357	1117.245986
CENPC	111.136055145	127.84756195	103.52168956	89.39853356	104.893952255	77.26510105	94.00553828	85.48752089	93.35337926	99.887820615	80.01840259	91.468152915	57.509606335
CENPE	38.36499552	5.030338141	26.39729539	6.543438094	72.03858116	120.8375098	45.99021911	4.00975134	6.128108967	5.02611611	50.03592159	2.525550158	10.25411372
CENPF	156.0292143	110.234298	92.30898498	74.23313288	156.7299613	195.6205383	26.19157317	44.09234434	44.33673219	29.32994281	46.27220961	35.84411712	49.32464174
CENPI	47.8709315	62.74007787	120.8452696	70.57179422	70.69901867	86.32309744	61.25320417	54.37368361	17.11551882	36.1057519	46.41574229	24.76649842	61.27075916
CEP104	15.79149955	0.543211996	7.48304238	4.237041479	9.972907837	10.52094447	20.81616125	14.02449172	5.544756291	1.273432257	10.25356287	14.40332218	1.30386227
CEP112	36.9615876	38.96106444	42.42592278	40.43354122	28.29574758	46.9493803	43.04817088	60.61690558	36.96750121	58.90240821	23.64314331	53.47899361	54.82291942
CEP131	82.16534416	49.20742468	35.30745364	108.0308491	36.3871365	72.30701625	67.01324895	52.68671543	30.6612771	66.99114466	122.757443	25.04935521	60.24524406
CEP135	197.1538468	121.8298563	147.776632	157.1908654	153.0620505	134.215106	106.726262	85.07055534	96.47383762	155.6998984	96.83499783	102.7200547	71.65717969
CEP152	9.414172399	2.829885192	7.355168259	11.98354521	13.29930152	5.540151461	1.971383744	1.354187142	2.662057495	5.012522392	6.34153508	3.283770576	2.894427345
CEP162	67.2839482	67.76540208	82.49246957	90.46587534	57.25831646	44.77626191	49.24885894	32.40281714	36.13738875	62.73360184	24.0725743	51.05979997	26.57718118
CEP164	233.0480752	155.722278	310.2064636	193.1052417	150.8717595	146.7293977	78.59241142	118.6539406	130.8809738	120.832209	55.04897162	90.07131406	123.0658823
CEP170B	455.8033678925	482.421377075	441.514402775	503.384010695	451.714503415	460.5420629525	371.87208985	407.1342828375	350.1888774625	353.2038092	358.696750125	348.047606275	412.95492742575
CEP250	276.509504	198.9529692	227.3382142	402.649679	293.1353014	219.365226	189.3472112	103.1848555	168.5703843	195.9469736	191.8117069	186.9505053	207.1157231
CEP290	98.6704149	91.66336202	83.4629571	73.89669685	58.36575937	62.8833635	87.18004131	45.57593727	33.53296435	43.36968381	48.38002645	78.11539206	46.97444344
CEP350	272.2091174	365.9473228	382.3714597	450.5528576	543.9485733	311.2166102	184.5965593	276.5198155	198.775947	262.6316422	202.8443793	212.9224636	167.2561733
CEP57	227.4428746	260.1990163	230.887981	243.6977696	195.9483777	184.3191989	309.7302005	276.1509325	408.4186844	333.6132992	86.66234556	382.1754994	124.9441155
CEP68	118.93036137	135.33335573	151.601006233333	186.35080415	162.991139033333	143.499664628667	131.246037346667	79.0967861533333	96.73124818	102.334809266667	74.1424462866667	105.17345213	70.9125942366667
CERS6	212.9309612	204.9089555	258.4955479	117.2262364	155.871357	139.0083093	201.6035791	222.1863351	194.5733527	197.8241228	106.9731647	216.1669756	132.5321172
CES2	33.52671514	18.36701424	23.15212371	34.1455592	19.97633243	18.28015948	215.6212967	243.3469003	197.5856297	151.8626424	150.1712831	215.2959178	187.0480788
CETN1	4.863756929	7.579857274	3.240984068	8.597258945	6.364694526	5.51845461	4.575349667	3.324998717	5.34938352	2.555142071	4.980441661	14.29735964	5.809119688
CETN2	1377.735222	907.7196321	1218.32423	865.120851	735.991238	1786.3483	1665.511819	2250.801832	1077.264196	1053.678822	858.5574711	1155.088415	1310.577443
CETN3	470.763847325	492.957545205	610.03747475	400.81158125	470.92081975	473.11436142	329.90404631	337.95039601	357.716112025	399.8444403	346.7451985	332.21183851	291.74925156
CETP	112.4328088	70.45336258	87.80231152	148.826343	90.08902051	48.643292	64.71843583	15.98928235	19.57552737	36.03228501	26.79914952	14.20470053	16.28414178
CFB	423.6936652	1101.731258	766.9143703	171.9448095	184.269344	85.062358	304.7399372	213.424715	689.9230585	568.7283942	78.72290223	322.4175225	158.4768073
CFD	140.63492422	131.58075095	246.85028375	163.44546873	148.698979075	128.93382363	221.193125535	150.427601765	150.33782107	177.3249011	92.041451865	248.437007705	129.014298855
CFDP1	620.01868774	557.955278265	725.3080854	527.52594735	534.6976126	581.70763187	538.84590272	455.618221555	413.62647849	632.57180544	483.826878665	534.60233916	401.811083805
CFH	1909.880508	2701.092605	2641.24496	778.6148025	497.0778638	1424.671953	2096.131567	1862.537861	1660.242513	1115.030737	543.3323124	1915.890798	1889.01441
CFHR2	7.423012746	2.616431172	7.009616275	2.458315597	1.048965482	2.855198288	1.894456839	2.004402122	9.841294246	5.139529344	4.22194	7.576327592	9.283693234
CFHR3	74.11717366	96.24891449	57.48796229	160.9472366	130.2699845	75.76074311	41.36775011	67.89298873	91.8815312	10.11120237	53.34977411	72.11448187	82.36424489
CFHR4	4.682720264	4.256794438	3.243936109	4.096233748	8.413072363	2.469304391	8.480566809	3.128830378	10.99785564	2.889643953	8.21677444	2.376238442	4.280181294
CFI	34.93562366	52.40787898	9.853649523	38.60023033	47.58460267	45.02733717	32.48271141	4.205615111	25.51785483	22.10821532	30.18908104	32.51182145	9.086644361
CFL1	4207.135858	5472.667331	3650.856921	4545.682016	4886.866875	4450.868019	10306.28798	9850.417532	10180.29194	9312.65873	15550.93548	10456.54176	13708.54893
CFLAR	267.697138366667	198.215176933333	184.476941	252.6257301	219.351649266667	296.09162234	258.270192766667	313.3331243	273.875676366667	252.277190333333	338.9995929	210.030032033333	338.8862458
CFP	64.85614133	23.55294807	52.83440806	82.78328349	24.47205542	29.83704169	6.192984276	6.477845127	10.24579232	22.61087385	12.1053579	24.52221613	18.0604887
CFTR	62.7324119866667	15.12082011	26.1831218666667	44.977991	18.3364953093333	19.4654120713333	22.106596878	4.688179206	14.7496729126667	7.199566078	5.55581690166667	9.88487958433333	19.5603363656667
CGA	32.94267415	28.42801089	52.01599843	67.95156441	64.75962744	26.9018151	8.053012638	8.876981003	9.642878994	9.119199645	10.92595178	10.31942555	14.68181984
CGGBP1	438.988067	252.3877485	497.4380429	339.9497923	344.4134358	306.5197826	221.9749242	242.7145134	278.3493275	226.0921827	184.0461108	248.1549651	180.6524301
CGREF1	23.08832656	81.33370238	13.04155578	19.45054535	53.21420451	48.98395044	62.66912608	74.20736635	167.8665232	83.55879638	41.34959769	99.9646467	145.7847601
CGRRF1	265.814134366667	217.116665233333	259.235254166667	261.516978066667	201.304221933333	223.5984139	196.663197233333	226.583214733333	182.0243832	245.256943266667	173.460115133333	216.878033966667	208.007555966667
CH25H	59.42054845	94.12700847	60.33233179	41.42496813	58.78591089	74.19811658	29.92638514	33.88345856	29.5108377	25.57986717	21.41542297	45.79150052	23.15705758
CHAD	50.59732967	35.36865238	57.96469876	57.7956748	50.04384933	44.14400786	20.25964913	25.41178194	89.95065668	18.08868901	30.19988695	20.01886551	29.85311863
CHAF1A	254.8205089	137.100246	288.8704736	260.7523326	301.5171446	338.5869102	226.2888072	219.2299572	193.2683576	231.2210421	246.9295478	202.1689576	203.2087897
CHAF1B	117.3508901	25.8663629	46.6385743	33.62364665	38.86188875	153.6245449	19.73420769	74.00339691	29.61451064	72.99909026	18.9816662	59.5695745	37.98929848
CHD1	452.9378054	407.1109945	523.1434586	362.0118219	541.6857207	418.800453	239.8823937	274.901363	303.6304819	322.8176363	281.9613833	330.7548589	292.3111952
CHD1L	41.71661408	72.89612242	92.91181696	44.98971019	72.86312014	12.8585192	67.18104602	54.34038422	33.2418847	29.95672816	39.94559308	63.48601942	31.31440049
CHD2	15.41025418	8.600080959	12.4270289	14.58037537	17.59614819	31.74737982	28.32587048	36.51484506	18.64401069	2.31360857	8.453022969	7.052724522	4.627472955
CHD3	1333.581017	1769.584182	1345.730924	1799.379393	1719.278297	1181.939517	1122.299265	1004.230747	1201.941245	1380.416106	963.6205362	1619.610095	1429.080927
CHD4	876.4686179	796.5395795	842.6534207	1212.031086	934.1325854	1155.658177	1428.106742	1320.383806	1723.13612	1463.196342	1224.702266	1572.657064	1416.242887
CHD5	20.24781118	12.35454027	6.827311075	35.860837	32.9221095	7.333010975	6.108777356	9.182002688	14.90208008	15.49889477	11.82664025	31.52999506	8.775528112
CHD8	257.465536695	216.1217000325	258.239512525	278.8458964575	306.567636745	239.496952795	197.94901757625	196.275944105	206.5825089175	187.768844389	230.83729698	209.17348495175	197.1451555315
CHD9	467.6286431	453.9364864	506.7559414	505.5835779	338.9631387	439.0710793	250.1435159	180.3130313	154.9640945	324.4553589	286.1622117	231.6641898	229.3908698
CHEK1	41.71186214	27.33229309	67.62810259	34.81964236	17.80299696	42.8153069	2.697938412	2.739974472	28.54644554	3.942190307	18.2443692	17.11329655	26.21975388
CHEK2	72.68560241	116.6211349	54.40872754	41.46494522	66.74729037	77.14174638	96.49371249	63.70848057	57.1247303	71.32586553	11.29309505	18.21238639	91.3946217
CHERP	722.158907	688.408414	425.2501602	688.1491826	620.0393152	711.3857834	466.7160135	483.2429975	529.2817925	437.6361426	358.8051693	452.6391497	452.435633
CHGA	9.086253715	25.4441269	36.51468031	14.12406319	8.144985509	14.81221908	28.83342169	40.71640192	36.82307834	24.31371289	16.02222541	11.08067345	18.52969468
CHGB	25.74633797	3.187039636	4.938263873	16.1245802	18.76402565	3.132434689	19.86529299	3.683565223	3.952855833	3.740229038	7.125142258	25.67150269	1.669952994
CHI3L1	5868.509209	65.8893763	8.055830158	7.348712574	5.465077682	9.809619342	8.616645071	30.44912028	74.07563365	225.7266261	6.213459102	1.990276026	73.97394277
CHI3L2	97.48438897	100.0982814	38.05852335	67.12833171	54.10706789	16.88870095	49.92698162	70.62769674	46.61942461	30.08911691	14.00624695	7.752520687	40.27103852
CHIT1	115.9611662	220.3680747	160.1704791	228.555999	61.79901497	131.1231554	79.32879423	96.91610823	94.43098013	81.89527969	98.00903941	91.06945665	80.96768303
CHKA	67.77763694	59.12800516	53.39322837	66.93479661	52.709577	57.71566578	65.74846151	52.06042212	33.69339964	96.65540534	30.04726297	31.06742366	21.24171325
CHKB	444.6288049	405.8557773	281.1475955	65.59107287	325.0041577	410.3991014	333.8130454	284.1321469	355.0907174	277.0774319	343.3240609	270.985346	320.6853082
CHL1	26.571027	4.307130667	7.813269349	4.470268255	4.053985672	11.80499527	4.994985404	4.702671884	5.326458201	3.363912626	3.90838004	4.86784107	3.561483554
CHM	146.6229315	112.7676201	171.2440653	100.3112393	81.10191239	66.25226826	38.38638298	9.476454755	18.83211105	37.03539913	23.89347584	33.32999139	38.09746873
CHML	90.1000736	71.73076446	46.54105333	81.39924405	114.3679715	88.22424083	59.26623305	47.99751671	97.93538441	51.06007376	83.22248577	86.97846287	88.64897283
CHMP1A	2071.638381	1963.648625	1963.90174	2180.337822	1734.90865	1796.485286	1087.51272	980.0017896	951.0925185	953.3645505	1346.195405	946.3711102	994.5832364
CHMP2A	1475.695218	1397.682087	1064.905004	1498.077549	1501.227291	1817.14773	2699.690492	2656.625765	2562.581904	2417.953067	2469.766125	2487.365664	2184.02985
CHMP2B	332.8391248	244.354654	358.1946652	267.6227335	235.7441394	226.6215394	232.5807419	195.1800783	238.2977799	253.042504	203.5930526	284.687482	173.7652634
CHMP7	381.6051001	279.0279777	269.166520615	221.490616685	285.6040592	331.64570545	210.116060375	256.198663906	303.385168545	269.918536113	372.035129745	286.878369115	297.6406601785
CHN1	52.77554953	25.81352871	115.3303507	145.0300679	88.28603614	96.72201821	65.12752177	39.70786143	49.91210537	48.61761611	85.79422398	74.86222485	23.37874662
CHN2	77.06493783	46.85565059	30.71006226	81.21155629	33.84936632	103.7039792	82.098931	42.91861876	22.36843601	45.64845171	76.49589881	40.82217017	8.34130111
CHP1	93.56908626	88.50088696	198.9199417	83.40276422	104.9904714	90.99892209	164.146123	149.4629528	180.9146121	98.5085286	145.0975402	118.9082782	156.3500607
CHP2	78.79154378	70.58737155	52.49788026	52.78943423	144.5211239	43.25697205	33.29436788	47.86092915	29.41009447	22.89396336	53.57154556	12.52191742	49.74508723
CHPF	521.2208249	732.4997698	501.8762742	1156.389464	952.3302071	950.1345511	1056.557895	2002.443631	1541.639442	878.0751301	2113.707349	1501.671942	1295.968678
CHRD	67.81727835	152.572939	160.6367357	103.8367266	81.2409387	98.74140377	94.86471129	144.8246573	184.9457767	180.3807179	51.69197808	86.58979681	18.22381183
CHRDL1	60.80576256	56.18944884	56.68885557	45.32854193	19.10328403	19.72529022	19.30190756	28.26118266	50.37955911	38.97651035	46.59379097	15.0257905	20.78866601
CHRM3	71.79383996	56.63949636	69.01881361	91.04680688	123.0018021	60.14090127	33.68492183	33.24236261	50.26813352	5.963794597	17.22133119	21.52025865	23.90267112
CHRNA1	10.11653781	3.713430258	5.889177152	8.288227046	8.605385641	9.150170015	4.936797902	2.350424899	18.96548561	2.212911477	9.584729881	15.16474202	4.658294954
CHRNA2	147.7310435	137.4510945	151.3264458	178.4762699	126.6109804	162.666792	14.91111772	36.66045179	28.34213735	77.08481918	17.03125099	44.68045441	47.47737925
CHRNA3	4.229955162	7.923637178	18.82118058	9.198786358	13.00180058	5.301371132	5.221243855	4.308969472	9.67778697	2.896739186	3.998659099	2.696549797	2.805169165
CHRNA4	44.36194951	52.14511544	65.44196748	64.41685101	57.82483511	47.04666347	13.85043441	20.95292695	20.28757524	18.80217912	87.0757643	20.86426472	14.53968656
CHRNA5	3.505997286	2.680318459	10.94900149	6.183736006	22.32029097	12.44650579	13.81847336	15.65671894	1.733129981	4.896368251	9.1572688	1.572541541	22.60639192
CHRNA6	81.45115761	148.3694285	347.6996083	29.42091204	19.84779378	42.70616826	76.78760096	65.45781594	206.7310662	618.1004647	22.19033142	164.8348579	326.621352
CHRNB1	192.9030078	144.9834086	305.3787605	304.8665167	392.8075869	367.6667261	214.4501683	198.4219685	239.761993	180.5332867	279.9585413	191.9201483	124.0471592
CHRNB2	127.3407972	223.2425086	103.2542639	174.7682	123.5169729	126.2627428	92.46401356	64.42085742	88.64064131	45.83630615	109.0523184	130.0073672	59.18787744
CHRNB3	9.749862903	60.81811263	16.94333364	21.80073663	42.83633692	16.15515862	11.94242922	4.329322166	34.55468848	7.187084582	23.1868177	3.356156948	26.04786393
CHRNB4	2175.968152	1879.813057	2154.253013	2181.725026	2163.296179	1893.336275	414.0719328	425.1658125	480.8592823	437.7886424	503.380917	592.4345425	359.7984793
CHRND	169.7374459	243.582414	246.152374	375.8715576	277.7161244	354.3708409	117.8146395	141.5562225	155.6233579	102.2309936	219.6014368	192.9814652	139.9554012
CHRNE	158.2653504	51.13080999	181.3752995	46.044529	203.0525894	96.65479108	32.2957466	31.11043236	21.57811034	37.02437894	12.53086742	22.90971738	26.1700261
CHST1	336.5063686	235.1168575	249.9826762	270.4946292	319.2871174	298.4751873	81.83586183	122.6474694	123.1767644	94.8692939	104.1638474	81.65285556	92.71221745
CHST10	165.5559105	91.40784075	102.31224	97.18418792	120.6266551	150.6852913	103.2286946	61.50590092	76.71756992	109.0349138	109.4357641	104.3866927	101.6873727
CHST15	948.3973641	1111.028822	830.6803444	658.8493596	322.8218871	713.9846357	545.5206506	746.5630246	689.5551947	738.952059	15.60855044	578.113286	648.8143724
CHST2	175.0020381	179.9938442	64.11939923	125.7602209	13.58413477	64.2844246	128.7214229	90.55698196	90.63137681	91.55935968	137.1601211	68.59778757	84.47933389
CHST3	654.0377622	714.8912132	569.6318495	913.2236578	850.4307921	855.4313135	555.3850278	580.9530993	515.7765575	448.8247598	798.4569201	570.0216441	681.5381817
